name_first,name_last,uuid,patent_id,inventor_id,#patents
Gregory M.,Glenn,0378xc5i0ifwgysj0rjx4nswh,6797276,5056721-1,33
Gregory M.,Glenn,0vvtug37uo1kl9jfju2v8p6a6,8163309,5056721-1,33
Gregory M.,Glenn,16ay4gyyqwhq2krxthrmlbzf5,9153123,7683776-1,33
Gregory M.,Glenn,285kti7yur61lz32vmsjene0k,8008242,5056721-1,33
Gregory M.,Glenn,3fwr74waw9m2mv04fk2dbw9zu,8865214,5056721-1,33
Gregory M.,Glenn,4wy4mr5q5fdxg2d3datsjo42m,8760282,7683776-1,33
Gregory M.,Glenn,7gfeqwhe90g73m3dkbso6p66e,5958589,5056721-1,33
Gregory M.,Glenn,9ahftaex9aic15wdt5pwqf3os,8187423,5056721-1,33
Gregory M.,Glenn,busgt8x576u2a5z7qg7xdoxxi,8641960,5056721-1,33
Gregory M.,Glenn,e32rth39brjkttca9s8xvqupn,5056721,5056721-1,33
Gregory M.,Glenn,g48laws9t0ao1p5qvrok8kuy6,9013302,7683776-1,33
Gregory M.,Glenn,gh7hr5jsgx7k4mgr4uf8qg6qs,5595595,5056721-1,33
Gregory M.,Glenn,gq6nm9r6n0j850tlvj6o8rf9s,9688933,5056721-1,33
Gregory M.,Glenn,jib1qcrzrugpf5araxpw36kfm,8834750,5056721-1,33
Gregory M.,Glenn,jnzs03ar1n2cv3u55ou1x2caw,8911742,5056721-1,33
Gregory M.,Glenn,jvlwhfzr50dehb9nhh0os0kd0,7037499,5056721-1,33
Gregory M.,Glenn,k2dv6q2yhp9f6nh0t4wab9xis,8357645,5056721-1,33
Gregory M.,Glenn,kjgrrzdb6q97ryn2hdg6lejhv,7527802,5056721-1,33
Gregory M.,Glenn,l4nr376sx4y8z94thpgy7817p,7902975,7683776-1,33
Gregory M.,Glenn,nuqi46jriayx5umub4iv87ede,8665082,7683776-1,33
Gregory M.,Glenn,paz3755sdvdcmekmce3mdaiuv,8512726,5056721-1,33
Gregory M.,Glenn,qwcxrlxtyp4awf3dq03wf4tj9,10113895,7683776-1,33
Gregory M.,Glenn,rdp0yrrezx7ryjczy88xzfjb6,5980898,5056721-1,33
Gregory M.,Glenn,sl5hjo9dczmfa0c39zc99xcap,9598472,5056721-1,33
Gregory M.,Glenn,ulcj3qowpfh3c79vhp4b2pzqz,8410194,5056721-1,33
Gregory M.,Glenn,v1hvamvw23q3z7yjr3luh2kor,7989524,5056721-1,33
Gregory M.,Glenn,v637r0xm2lugctibobvrdfh0n,9279091,5056721-1,33
Gregory M.,Glenn,vok6hpabff0vjcn01f32cfs67,7378097,5056721-1,33
Gregory M.,Glenn,wrnbjp75ttih9n27c1pz7qu92,8228183,7683776-1,33
Gregory M.,Glenn,zpdkg19vikfex72ice1kxt1zn,7683776,7683776-1,33
Gregory M.,Glenn,cfmuw0tj00frt260mxf3ua535,10156466,7683776-1,33
John,Godber,53ddz7we57r2q10k6q451bw39,8114926,4942119-2,6
John,Godber,huz7vv5ldu1mfqifpceqf94rr,7468172,4942119-2,6
John,Godber,i164fi0j3ithf5n2229hr4wv8,4942119,4942119-2,6
John,Godber,szydve2hv31xxb4dy9p93anqx,8414857,4942119-2,6
John,Godber,t9t9l5ogeit91ahsnuidq7uv0,7767300,4942119-2,6
John,Godber,vir9gksizrlypgr1oiswy55by,5008234,4942119-2,6
Steven,Goldman,1urc6vqznsuslnmhat5o58fqz,8399518,4928695-3,6
Steven,Goldman,84sg6g7tvivwwevpzur36c865,6534676,4928695-3,6
Steven,Goldman,9b11zzk1htxxz48byrta41e72,4928695,4928695-3,6
Steven,Goldman,fz42c57sv8r7lats2gzfbh7ig,7504435,4928695-3,6
Steven,Goldman,h7httfouwy6hzvh5r7h8qlz23,9709553,4928695-3,6
Steven,Goldman,g1zovpxtu4fgjablalwvpd392,10172976,4928695-3,6
Dean,Goodermote,yd1znmdn5xoq14y551qrt4dcb,8073950,8073950-1,1
John,Goodman,2lirpdv0xb7v6s37xl9t9iaoa,8892469,5249579-4,19
John,Goodman,44c54kylsiswn2bhuihp6oc95,8579711,5249579-4,19
John,Goodman,655m28lgw4wva3o2zham0jxv0,6397041,5249579-4,19
John,Goodman,biqoa4e8ofu7j8x25gprmmt3z,8888600,5249579-4,19
John,Goodman,d5f445rxmnvuavrsq53r9pekv,9022975,5249579-4,19
John,Goodman,fdm0f32o46p78b4ob1ns6rufa,5249579,5249579-4,19
John,Goodman,fq6ruxyibns9apdjkb395mr7g,8016670,5249579-4,19
John,Goodman,hlvmwptv3h37a7r7y8c4ppm7a,8262480,5249579-4,19
John,Goodman,jj5597aarb1pzqn3jx7y42j76,7798900,5249579-4,19
John,Goodman,jm32olr2jy7x2q8a02krzqahq,8226488,5249579-4,19
John,Goodman,lh36p6331wmtmigeqe7hayo8f,5322070,5249579-4,19
John,Goodman,n3gvwqie88mqt0w3pb11o8eue,10099280,5249579-4,19
John,Goodman,pq3r40w91fvxzdiwjuaqvr432,9475146,5249579-4,19
John,Goodman,qz2wzs0d8i9blmkczpx5iuh5h,D829888,5249579-4,19
John,Goodman,u8sywhuob0l8rabilfke23emx,7680973,5249579-4,19
John,Goodman,uxzqsw7ebfce2izwvltwvcr2f,5346470,5249579-4,19
John,Goodman,xglw5wg69h2rlc0wh1xfchprz,9211555,5249579-4,19
John,Goodman,xuxy2qs6kdt6m3r0m88lbt7ys,8932137,5249579-4,19
John B.,Goodman,krm5hi9l000cmd59znk0gra4k,5255783,5255783-1,19
Bradford,Goodwin,2jzgyrgrt3k11lzpbs6dn807i,8883775,8048872-5,2
Bradford,Goodwin,chtwbe81xsdwxuvsympfw4ec4,8048872,8048872-5,2
Jack,Greenberg,3qy2ayh2hqh6g99xirjg4sizl,4158051,3996348-1,6
Jack,Greenberg,cl8whhci4cysnzd6hpiq8u1tv,4202129,3996348-1,6
Jack,Greenberg,dd1l0wuii07w0o24yc3uy3et7,3996348,3996348-1,6
Jack,Greenberg,en5bxd8yszruw9jo3bn311xo3,D255485,3996348-1,6
Jack,Greenberg,qqhcfs3fcasoq17ldfgq6h9gn,5016289,5016289-1,6
Jack,Greenberg,vszd1hsndjm8gwclzt0rlys48,4134977,3996348-1,6
Claude,Gros,00qybrgkiutqeyvuvhrr9pjva,5208255,5136076-6,13
Claude,Gros,1knq8rwepnqa4pxi3t6k9cwi7,6878723,5136076-6,13
Claude,Gros,5a2auo9kq220q0htpsdjk8d8f,5646313,5136076-6,13
Claude,Gros,7kjh3dz9ye2gz6rzkvl9qrbf5,5599951,5136076-6,13
Claude,Gros,bp4oyc0fndryvyier7ghzjxki,5331008,5136076-6,13
Claude,Gros,jagugaxo6q6ujv77zc90f6uy7,5296509,5136076-6,13
Claude,Gros,jjiyak0ongypwvj3oj0m7b52l,7901948,5136076-6,13
Claude,Gros,k1wjdl88qc5qi14x8zh47u6pp,6436973,5136076-6,13
Claude,Gros,n3xz1rcszrh4tjqonwzjehfno,7094773,5136076-6,13
Claude,Gros,qf2suj824ee3yroips89yqd5y,5670531,5136076-6,13
Claude,Gros,ws1i46xmjsfsgqzuyboqmh4zt,5136076,5136076-6,13
Claude,Gros,x2nvg5fmiskg61mnwef2er9yx,6013829,5136076-6,13
Claude,Gros,z2ocjf3pmr3yzf8f0tdjlk5qk,5612371,5136076-6,13
Patrick,Gross,022b4mpu7ceyfm3zf3zwde8kg,8754645,7180296-1,41
Patrick,Gross,02brml2759lyjapp74lnn7e93,9591969,7180296-1,41
Patrick,Gross,2ivpoddplhpxpt8fplk0ztbp4,8498461,7180296-1,41
Patrick,Gross,3f4xtbuqk3rntuw1fobkgwre5,9117257,7180296-1,41
Patrick,Gross,3rh6sm4lp0ph2f5tnh1pmw9ja,9827448,7180296-1,41
Patrick,Gross,61qkg8h0h83hrz3bda3q2gw0f,9211423,7180296-1,41
Patrick,Gross,6bkg2pp6bt7pletb2a5ub12rb,8744937,8606723-17,41
Patrick,Gross,6eo597ziq5vzen1tq0me7tjmt,9547062,7180296-1,41
Patrick,Gross,9jg6eo6k9anm0b121texl9wvh,9035654,7180296-1,41
Patrick,Gross,9n7rjj0wmr5xgfue8v8ewb2d5,8630471,7180296-1,41
Patrick,Gross,a7inyr5gu20iep5vals29x1ju,8554302,7180296-1,41
Patrick,Gross,ahepex7m37mrbukb89gd8dwuj,9808176,7180296-1,41
Patrick,Gross,bs6c32ubsy4eq7bwkg27eo4dt,8413272,7180296-1,41
Patrick,Gross,d2ylc84bi2w5sxnatcx22emp7,9420978,7180296-1,41
Patrick,Gross,emfqk65api3jeuhk10und4ts4,8606723,8606723-17,41
Patrick,Gross,en77jn9adoffful7sh7ivefgi,9103896,7180296-1,41
Patrick,Gross,fl8hbblltwg1x66oxz4n80vim,8897855,7180296-1,41
Patrick,Gross,g8cvsob1apwddsnjmesonl5z0,8384385,7180296-1,41
Patrick,Gross,gjd13u1qmktliwiv7pk306rw2,8869327,7180296-1,41
Patrick,Gross,hcaqkt9uiz3ifnskbcuez2oav,9970998,7180296-1,41
Patrick,Gross,hep4uwam4dill7laztqg6fasw,9880250,7180296-1,41
Patrick,Gross,ib646tjz4qanreb7npk2eaxg0,9452269,7180296-1,41
Patrick,Gross,inpad4avtkyw7v1hj1jvbedf2,9038219,7180296-1,41
Patrick,Gross,k8yh8t4kh7bzf157g2wetu8uu,8866477,7180296-1,41
Patrick,Gross,nt6gfb4kxanvljiwy6sa6brqn,8410778,7180296-1,41
Patrick,Gross,okx765sgse73sxho4qj976xq2,8692181,7180296-1,41
Patrick,Gross,olkfbnypzsgslm9nd2ke0fo1f,7518372,7180296-1,41
Patrick,Gross,p1yzhk5s3222umxqx49uinzzi,8923591,7180296-1,41
Patrick,Gross,phz02fbrk33j9wdod9iktda8g,9119550,7180296-1,41
Patrick,Gross,qn8sk4zslrqoxr4szpin3t5pc,9014770,7180296-1,41
Patrick,Gross,qu9uojfm9tog0o79n7ghjp9xy,9700265,7180296-1,41
Patrick,Gross,slkyy1zvkrlq65vitiujxr3tk,9283132,7180296-1,41
Patrick,Gross,tteouxq8q10t5ec4c6c0aoz5n,8583213,7180296-1,41
Patrick,Gross,u7w59enc9icad08qovp0bcp4p,9226683,7180296-1,41
Patrick,Gross,uujdiyzkpi5vfcg5jeauk1335,9289181,7180296-1,41
Patrick,Gross,w9wez1eqgfcnxwx57d4skri9u,8710840,7180296-1,41
Patrick,Gross,wdohetkyh2glzb0td4pn9o329,8786283,7180296-1,41
Patrick,Gross,wrqqseivivheyzt09k1i1vjus,8719978,7180296-1,41
Patrick,Gross,xu4sm34uxfw1vnsxn88f6xtam,8901927,7180296-1,41
Patrick,Gross,ybdveetikon797rbx1il2yki3,8706190,7180296-1,41
Patrick,Gross,zwqvyficbfkuua5vuui41oaqz,7180296,7180296-1,41
Marc,Grossman,ingpnjaiqfjtn7417flei4dj6,8449692,8449692-6,3
Marc,Grossman,rc5mkapr20bu5hj0aq7x20ari,10111563,8449692-6,3
Marc,Grossman,sjql6k00z3egez4dprva1zj6d,9991841,8449692-6,3
Gene,Hall,amuc09zrmel10gpsim6f6mntq,8775350,8775350-1,2
Gene A.,Hall,uhradio1nhbmqdbkjvw9yn928,5363987,5363987-2,2
George,Hambro,7gkhytv7am1qeh19ytfmq5ubc,6040000,5994824-5,2
George A.,Hambro,6trcsa5whvbyfh26nuy8x8i1c,5994824,5994824-5,2
Patrick F.,Hamner,gkvisof16dmf208xuevqof49n,7610972,7610972-2,1
Peter,Hancock,06abmtnrgqyykil7cmzdtcauq,7647261,4095474-1,15
Peter,Hancock,acc6bnk1wwz16n5dqawziz877,4095474,4095474-1,15
Peter,Hancock,fu63alfz6661cpsiqan7czrt5,7392212,4095474-1,15
Peter,Hancock,mp1liwdm60cadc5xndwkqokr2,9702856,4095474-1,15
Peter,Hancock,tgi4r9llvveetdfubssek8tlb,7711619,4095474-1,15
Peter G.,Hancock,36nri4d0k4nuhhatww5qv8wsz,7493823,5262615-1,15
Peter G.,Hancock,7206iuiscxyjv5r04tw70tmy2,5488296,5262615-1,15
Peter G.,Hancock,8lf0a08gkop7cg3654bwubab9,5453712,5262615-1,15
Peter G.,Hancock,dab79cq1p2rwoxhwpu1son66o,6967477,5262615-1,15
Peter G.,Hancock,fia2glktyeefwlvlpl5oxax5o,5262615,5262615-1,15
Peter G.,Hancock,gbr5ganxzux4775cpfrg0sar6,5867021,5262615-1,15
Peter G.,Hancock,htnff2wakssz6sb9ng9wtbyot,6597553,5262615-1,15
Peter G.,Hancock,nwlyxqr2cavid4hzp9p01l4i9,5497082,5262615-1,15
Peter G.,Hancock,olgus8i6u3d3b3n31xiobpnfg,6191576,5262615-1,15
Peter G.,Hancock,wawsej6fh1mzau90xakdqwoh8,5293148,5262615-1,15
Ann F.,Hanham,88f5xy9ad5qc7wecqd7ikpjdn,5767079,5767079-3,1
John,Hansen,enbjz0v7iafy0e0kawrtgbfa2,9621606,4338677-2,47
John,Hansen,flof3nhcpqmoa8jnoll1z27wu,8680852,7940047-1,47
John,Hansen,fr8z9gsqqa5nivo9wcg68m33t,D723998,D669241-1,47
John,Hansen,gttamr1tuzo58ik2tfcrd94w6,D716864,D361459-1,47
John,Hansen,hx0clfx91iid5y0sujye2qiq1,6124350,4585777-4,47
John,Hansen,m2s8fwq8yazdlx9mg1lac0nsd,8008913,7940047-1,47
John,Hansen,m3ixvi9komsiimjmlmvv5ifo6,8457297,5004860-1,47
John,Hansen,r2jfj0da6oz4d9yp9l89nmqx3,6017955,4585777-4,47
John,Hansen,rs9qov311witq7pvvrhbyxscn,D669241,D669241-1,47
John,Hansen,u35exjc0j9sosmbqid8ocecdg,6218956,5004860-1,47
John,Hansen,xg5cyag50wwfscxain86bd7zn,8484358,4338677-2,47
John C,Hansen,vse322juqyyg67saf8mzn0fzr,8434323,4539632-1,47
John C,Hansen,znko6l1g66z2iot4f5tkf4n05,8516850,4539632-1,47
John C.,Hansen,07xe38y3j9qasy5xgagr5l9kg,4929725,4739103-1,47
John C.,Hansen,19oebe8vdistldsy2palmt0ew,6247295,4539632-1,47
John C.,Hansen,1p6noxezeu3fdgg4xq8987zg8,D296776,4539632-1,47
John C.,Hansen,45ftolwzuaemhrh2at4k2znp6,4586865,4586865-1,47
John C.,Hansen,5o1ymqordnv39glrp315x4qox,5286352,4739103-1,47
John C.,Hansen,5tpus4kaww5i4e3h7hb2xkofd,5573654,4739103-1,47
John C.,Hansen,6zbez5txo5vlgw0xbf9vhwsba,6110976,4739103-1,47
John C.,Hansen,8kver11xum4zynj85mscabr6a,5427656,4739103-1,47
John C.,Hansen,8mfsfj89ve9hw7ivf00z50l3y,10075117,4539632-1,47
John C.,Hansen,9kuhy8t6h9d784kyreoyehs6g,4788339,4739103-1,47
John C.,Hansen,9lg5duv0cccmvzmp4w0jc1739,5318674,4739103-1,47
John C.,Hansen,b4nxqe9qm8fsc7v1vaig0nnzq,8820105,4539632-1,47
John C.,Hansen,bfo6rizu4ynlv6a5yxryin31n,4539632,4539632-1,47
John C.,Hansen,c4rm7mvyogfx3y6bm7kl98poa,5159105,4739103-1,47
John C.,Hansen,dagsn5xo0fcgxc5qf1eragsxl,5104034,4739103-1,47
John C.,Hansen,dhpcpwlqeewd1mruzu1cxu8ar,8258664,4539632-1,47
John C.,Hansen,fs339zyi3ejb30zzyr1bofizm,5474657,4739103-1,47
John C.,Hansen,g07pib9rkhl8f6t7885d3rciq,5049670,4739103-1,47
John C.,Hansen,hnsyuqdngpstw96jclef1wt2o,8863551,4539632-1,47
John C.,Hansen,iazvdtje0lmbc0lk3gt7fxm7r,5486271,4739103-1,47
John C.,Hansen,isiutqdsh27la59trm0g8b6fi,5669225,4539632-1,47
John C.,Hansen,jvpvvqp7fvlmjagj72b5scg2s,8302426,4539632-1,47
John C.,Hansen,lpk8qz0mqp6bixdxjn8mvmbwc,8193756,4539632-1,47
John C.,Hansen,lwvuh7yxh8yx28fymof9hhz3j,6386272,4539632-1,47
John C.,Hansen,n07xmfibs7vu05gl3rybhqkd6,8590329,4539632-1,47
John C.,Hansen,niw62s37t2c6h4vdf70qe8g1o,4660386,4539632-1,47
John C.,Hansen,owbzedgnd6mih50l9lqy1ztte,5756000,4739103-1,47
John C.,Hansen,rw5vsyjz61hvhnw706mzy1m6i,4584845,4539632-1,47
John C.,Hansen,ur6i1rg3e7yt7rqv0h2geocpa,8286439,4539632-1,47
John C.,Hansen,uuepog3wra0ra6yexl6uwjxa1,8353174,4539632-1,47
John C.,Hansen,uz42n3i2lo8zx8n9a6wwlif3a,4739103,4739103-1,47
John C.,Hansen,v4a6rab6dbnunnllt9oze64o5,8109104,4539632-1,47
John C.,Hansen,vtbn661spr77z285j2t6c86rm,4653280,4539632-1,47
John C.,Hansen,xhyyvqdb8i78kzu2nuf0fpsku,8336323,4539632-1,47
Thomas,Hardy,p8i43dqu93enu7zyu1gwyt76a,D378734,4552600-3,4
Thomas G.,Hardy,d57847umxss54prrjy4is6yuu,4766898,3974835-1,4
Thomas G.,Hardy,jz0w8pz9tnpgctyf4fda207n9,D779304,D779304-1,4
Thomas G.,Hardy,nn3qi8r0gpiw6651686swfdo5,4467804,3974835-1,4
Christopher,Harrington,8b3qf1xwqg0tj397i8gwt94ve,8856829,5894504-4,3
Christopher C.,Harrington,3r1s4srb8zcisesh5dzmwig3o,4897883,4864647-1,3
Christopher C.,Harrington,ap6zcum1qbuejpggkegnqoppc,4864647,4864647-1,3
Thomas,Harrison,rxvoutbus3pqv9k2d29t3trut,9132438,4274904-1,3
Thomas L.,Harrison,my24bll086me77zzmpsb7p8bi,5221056,4528056-3,3
Thomas L.,Harrison,vhj27b3f0ihf6p6s7ryg9y691,4528056,4528056-3,3
Charles,Hart,1g15o1cp99jyfg7at0y2xsrm6,4934511,3942304-1,54
Charles,Hart,2eyy94f3g3s0ctnpg9wsik78x,9254299,6107059-1,54
Charles,Hart,eeq6b7jmxldfndcpop6cv6fks,5188614,5188614-1,54
Charles,Hart,x94o7s7i7tcpomotu5wglqrf3,8276516,4731947-1,54
Charles,Hart,yq90s81jcx5oowtt7qudb5n52,9474519,5188614-1,54
Charles E.,Hart,02v0mpv6dmrewro7qsdkjyn0e,7375182,5094941-1,54
Charles E.,Hart,07cmomdjjzvn0g06iga38c90m,7192592,5094941-1,54
Charles E.,Hart,2k09onu9ybilfiil5le7ltnuo,5094941,5094941-1,54
Charles E.,Hart,2tphj18ljc5p6129ewn3vcl18,6468543,5094941-1,54
Charles E.,Hart,37tj1eqwxqrrhbo7o8gsjhwho,8399409,5094941-1,54
Charles E.,Hart,3ed8x8d46bq2w888kt0c6hbi5,7722870,5094941-1,54
Charles E.,Hart,3sn6zmpjq1h3piiwpcl3umflr,6962802,5094941-1,54
Charles E.,Hart,51wx5u918afkciohsfo0rr8y8,7387885,5094941-1,54
Charles E.,Hart,56pbkhu01bw2rxtlscc688ekm,6887982,5094941-1,54
Charles E.,Hart,5p8b6ru4llo4su39v8yidzfmv,6866991,5094941-1,54
Charles E.,Hart,6jjn4lpsrw80hehddbxfzh7n2,7491384,5094941-1,54
Charles E.,Hart,6jlqtuz19xnksabd4w9vlbvgh,6168789,5094941-1,54
Charles E.,Hart,6wdmi4zxlk1g6auopuif887y7,8834879,5094941-1,54
Charles E.,Hart,7009d54ythbxnue5vm07x0gc6,5788965,5094941-1,54
Charles E.,Hart,79dg4h6t3fxo54pk8ygfwtgd4,5976534,5094941-1,54
Charles E.,Hart,a82cbtsczm73fx3gj4oqgzvx5,8052976,5094941-1,54
Charles E.,Hart,bq2cpi4w1vgd545ew80gknt8q,5833982,5094941-1,54
Charles E.,Hart,d5qec81bpq4ckyloqjg8z96q5,9642891,5094941-1,54
Charles E.,Hart,eny8kx2jjndqfcs36x9f4hpny,7172757,5094941-1,54
Charles E.,Hart,eq30d7ca8gy24nvg1jryf0iav,7799754,5094941-1,54
Charles E.,Hart,f3efepg9jft6rcfyx1ubx9gha,6183743,5094941-1,54
Charles E.,Hart,fq5i3h8e4c7kxsiy5h15x5snd,7943573,5094941-1,54
Charles E.,Hart,g8cdgs5o1e8tdrvfzg2qps6xy,5618837,5094941-1,54
Charles E.,Hart,gn2vofsqhalk5v4bkf668v3vu,8298534,5094941-1,54
Charles E.,Hart,h5168c8si4nf53dg73ysfajpy,6814965,5094941-1,54
Charles E.,Hart,igcvyl2szn6j5nwmy5j6mycwj,6528050,5094941-1,54
Charles E.,Hart,jcp3l54xydhb27zvc3kj1m5ao,6495668,5094941-1,54
Charles E.,Hart,jmmv9nsvbyxt6m54mdrofben5,8106008,5094941-1,54
Charles E.,Hart,jmsuwxz3ms9nkm7fug6havsi5,6663870,5094941-1,54
Charles E.,Hart,jt12ko2bh5vzj9psk7pxhq577,7951380,5094941-1,54
Charles E.,Hart,kekvfny5z9sgkmshh02i7bgnz,7323446,5094941-1,54
Charles E.,Hart,l7rd6gtfct4mor43o9z7odhdp,7514238,5094941-1,54
Charles E.,Hart,lyv5jvcc5g242z7ojw8niolc2,6827938,5094941-1,54
Charles E.,Hart,m1b1gw4xcktnojdyi83bi44w4,9161967,5094941-1,54
Charles E.,Hart,nbsn53irq14bonzbx5g0b1gn4,7658920,5094941-1,54
Charles E.,Hart,nr14uosfhylyus6tfsbkahizd,8349796,5094941-1,54
Charles E.,Hart,nvonfraf0jy3w94ksub1zz1ch,6630142,5094941-1,54
Charles E.,Hart,ou3p5sqravbg5flh3fgqte31c,5997864,5094941-1,54
Charles E.,Hart,ox295qac4qdcgz54ptsckw5t7,5620687,5094941-1,54
Charles E.,Hart,pnxm0z7ns4shr0dpplhzzs2pd,6630571,5094941-1,54
Charles E.,Hart,pugii2tndm7sxqov25i2hcwan,7597883,5094941-1,54
Charles E.,Hart,q9q9ne3sja4nyztsskiz2m0yr,5889149,5094941-1,54
Charles E.,Hart,rf100p3novb2ofonn1wobal3a,5861374,5094941-1,54
Charles E.,Hart,t2m6gokc189ummvbe0z8sr3uk,6432673,5094941-1,54
Charles E.,Hart,tcqlgy59a2n5p2kujfbhevlop,5817788,5094941-1,54
Charles E.,Hart,vutbgeo2oy0qomq2lmtgf63rc,8431129,5094941-1,54
Charles E.,Hart,ye0yu4rfe1ttcqq71rvglkk5u,5731326,5094941-1,54
Charles E.,Hart,ygipaefztbajz9xzfj9qufk2c,6039944,5094941-1,54
Charles E.,Hart,z8osbnvkifik3g3rlcnrv1skt,7691981,5094941-1,54
Jerome M.,Hauer,4jkeyxm4qn7zns8fy04tvfdvk,4443220,4443220-1,1
Bernard,Hausen,1ab2ao9n83yey9tuzpe7kdt3g,7048751,6179849-5,88
Bernard,Hausen,2bltncawrd6dxodz12mhszysy,6955679,6179849-5,88
Bernard,Hausen,2qy5x9ztlxkzy7z237pe8fx90,7468066,6179849-5,88
Bernard,Hausen,42lo54778gvqjjwth69gczpqi,6371964,6179849-5,88
Bernard,Hausen,75cnws4pzc1mjjqgc581jemos,7144405,6179849-5,88
Bernard,Hausen,aavlblw8f0mmxpq0z3v7ouy6x,6673088,6179849-5,88
Bernard,Hausen,gs28di0a9fte88b58jtlxvdu9,6419681,6179849-5,88
Bernard,Hausen,ryygx0sya3su8wr7i764rpbvh,6402764,6179849-5,88
Bernard,Hausen,vypaxkrwyvu0c3lwfmem7d9zx,7309343,6179849-5,88
Bernard,Hausen,w7xl97snjzas6oojet1zj5ays,6537288,6179849-5,88
Bernard,Hausen,y21cp3h93zg57foixmzazjjtt,6893449,6179849-5,88
Bernard A.,Hausen,11fv2rdsfmlki5fc79z9p3mjc,8888794,6179849-5,88
Bernard A.,Hausen,160ddjn1enbj9ceurd1vdgnfb,6666832,6179849-5,88
Bernard A.,Hausen,1vofwaolkfa3c76qe5b5w78xq,7291157,6179849-5,88
Bernard A.,Hausen,29ptskwq8rx5bn3y4dl9b5f0x,8679155,6179849-5,88
Bernard A.,Hausen,2l43e93gbv6cff09knkjkpq4o,6805708,6179849-5,88
Bernard A.,Hausen,31mqf8jegkj8cf4jv5puwfqj7,6478804,6179849-5,88
Bernard A.,Hausen,40mjlivo08akg35b1i1wn8607,6391038,6179849-5,88
Bernard A.,Hausen,4twv8f5rayc4wsw8ef94rbbjy,7699859,6179849-5,88
Bernard A.,Hausen,4wywmffpaxz98iu8gm1vb3cp3,8496671,6179849-5,88
Bernard A.,Hausen,5uy4fj0ycbszvviwo8z3zkal1,8523939,6179849-5,88
Bernard A.,Hausen,6jfp9fdgm53gck3u85shq2ebn,7662162,6179849-5,88
Bernard A.,Hausen,6pw77dcpfyozx9wggbpktb4cb,7727245,6179849-5,88
Bernard A.,Hausen,6s1c4uaxevimk2tnx7zwzl546,6428550,6179849-5,88
Bernard A.,Hausen,80a5oysyl7ihlrpmca8mhi2q0,6537287,6179849-5,88
Bernard A.,Hausen,892q8ur9arkbos4bqb7v7f9qu,6471713,6179849-5,88
Bernard A.,Hausen,8vemku86tfr0hwqsidq14n516,6913609,6179849-5,88
Bernard A.,Hausen,9837dnlzsg1o646ptibk1im3i,7014618,6179849-5,88
Bernard A.,Hausen,aarpu4iltcjyic8cyrp9y2tnd,7988026,6179849-5,88
Bernard A.,Hausen,anomr7zhfhpoi4scsselatl3u,7875053,6179849-5,88
Bernard A.,Hausen,avz1fwpypoeh0wcaocywvatzz,6179849,6179849-5,88
Bernard A.,Hausen,b7xvyvi2e3u9g7p6dolm1ou68,7794471,6179849-5,88
Bernard A.,Hausen,bmiuvm0n15c8rkjrkjvjkce65,7217285,6179849-5,88
Bernard A.,Hausen,boc0blaym7rwn6vdp8lofmbzn,7963432,6179849-5,88
Bernard A.,Hausen,bswyqbbqqdg6ll2iencae142u,6869437,6179849-5,88
Bernard A.,Hausen,cpaw0tv7fu3nt2jcosu3zpwrq,7866523,6179849-5,88
Bernard A.,Hausen,cvccx6ca9wgi8lo4efu6t0vbf,8163010,6179849-5,88
Bernard A.,Hausen,ddyi6xd7cxqf3i481wuvabjbq,8397973,6179849-5,88
Bernard A.,Hausen,dk12citthzjuiekaxx0rgfxh9,6652541,6179849-5,88
Bernard A.,Hausen,dufja0cbk2mltmd4l51swem53,8182494,6179849-5,88
Bernard A.,Hausen,e3zkzsgipios836ax3ptkjuyr,9649192,6179849-5,88
Bernard A.,Hausen,eom1aj9amaoa3i2y33yqyy2ox,7730889,6179849-5,88
Bernard A.,Hausen,ev6d6uvjjsa0ra7kklsijaj4x,9622748,6179849-5,88
Bernard A.,Hausen,gemjw98tzv2e1at36zcrjnots,9463015,6179849-5,88
Bernard A.,Hausen,h5crk127uzoz1ow4drycfhkyv,7954683,6179849-5,88
Bernard A.,Hausen,hcn2cbd05psdor29jirwhjflm,7063712,6179849-5,88
Bernard A.,Hausen,i4ci6jwd1u56yhsbghetw5bb2,8695864,6179849-5,88
Bernard A.,Hausen,ijkz8jocuml3hlmi4gublpazv,6206913,6179849-5,88
Bernard A.,Hausen,ituszf9u5eg54re4nbj4o8spi,7344544,6179849-5,88
Bernard A.,Hausen,juqe4z5dgko0gywf6ovqmsoyc,7569064,6179849-5,88
Bernard A.,Hausen,jvpw4r8c7hv7d1vw4bej8gs53,7172608,6179849-5,88
Bernard A.,Hausen,jvt7shzeztdgvkh0f8sqy2vph,9144427,6179849-5,88
Bernard A.,Hausen,kgy0yrrz693am74ze9l8w0oww,8439245,6179849-5,88
Bernard A.,Hausen,kmfk7vu1m81wmrdo4zhplfg46,8398653,6179849-5,88
Bernard A.,Hausen,kqr827qlu1l0w3g9nhlscr3yr,6994714,6179849-5,88
Bernard A.,Hausen,laqkepti5hk798f5f6pth2aau,7744610,6179849-5,88
Bernard A.,Hausen,lrmuwms73zioo1u51lqo0s483,7303570,6179849-5,88
Bernard A.,Hausen,o5d048ppn7aomjkpsys3tb19m,8272551,6179849-5,88
Bernard A.,Hausen,olh60slimnls4mzvpeczoh2di,8631992,6179849-5,88
